dt,age_cd,sex_cd,home_sido_nm,h0d0h0_dur_r,h0d0h1_dur_r,h0d1h0_dur_r,h0d1h1_dur_r,h1d0h0_dur_r,h1d0h1_dur_r,h1d1h0_dur_r,h1d1h1_dur_r
20190624,NULL,NULL,???袁㏉굝????0.177286666,0.822440907,0.465301523,0.534426051,0.199761584,0.798997796,0.354823962,0.643935419,
20190624,NULL,NULL,?紐꾧텦?용쵐肉??0.18962157137954894,0.809905203,0.469461459,0.530065315,0.202709973,0.796541115,0.360015388,0.6392357,
20190624,NULL,NULL,野껋럡由??0.17616004627474077,0.823839176,0.496775654,0.503223568,0.188768154,0.81122757,0.356156044,0.643839681,
20190624,30,NULL,NULL,0.198523453,0.801434561,0.548281676,0.451676338,0.226100071,0.773864227,0.379911625,0.620052672
20190624,NULL,NULL,野껋럩湲썽겫怨룸즲,0.200064526,0.799831074,0.460847339,0.539048261,0.217688412,0.782023977,0.373172138,0.626540252
20190624,NULL,NULL,???닌덊굝????0.189947444,0.809962146,0.479231426,0.520678163,0.19884842,0.800861677,0.362730219,0.636979877,
20190624,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.188532956,0.811256782,0.462802704,0.536987033,0.21658572,0.78283891,0.371822248,0.627602382
20190624,NULL,NULL,?紐꾩퓝?용쵐肉??0.17291037654321575,0.827026482,0.487657011,0.512279848,0.178200282,0.821575938,0.33981456,0.65996166,
20190624,NULL,NULL,??뽳폒?諛명?癒?뒄??0.21146390738060367,0.786780554,0.489495544,0.508748917,0.206739022,0.790567927,0.377747339,0.61955961,
20190624,NULL,1,NULL,0.21407116,0.785801842,0.536772658,0.463100345,0.21905839,0.78062873,0.379742574,0.619944547
20190624,NULL,NULL,??뽰뒻?諛명??0.1703650340882189,0.829619566,0.484129508,0.515855092,0.177533396,0.82241625,0.331912334,0.668037312,
20190624,20,NULL,NULL,0.247465686,0.752421723,0.48777763,0.512109779,0.284630343,0.715258981,0.392217178,0.607672146
20190624,NULL,NULL,?袁⑥뵬??ㅻ즲,0.194118147,0.805676882,0.453438846,0.546356182,0.205913018,0.793649614,0.351891354,0.647671277
20190624,NULL,NULL,?겸뫗猿??ㅻ즲,0.212713555,0.787121073,0.489923096,0.509911532,0.245073976,0.754447581,0.398370949,0.601150608
20190624,NULL,2,NULL,0.152170927,0.847717243,0.422148861,0.577739308,0.170669919,0.829051841,0.326615962,0.673105798
20190624,NULL,NULL,NULL,0.183990622,0.815889751,0.481071003,0.51880937,0.195543919,0.804160034,0.353925594,0.645778359
20190624,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.1835505500289772,0.81622527,0.48190329,0.51787253,0.183109534,0.816282688,0.34125355,0.658138672,
20190624,40,NULL,NULL,0.189243657,0.810732354,0.554973667,0.445002345,0.187908094,0.812064735,0.363294295,0.636678534
20190624,60,NULL,NULL,0.164631087,0.835305863,0.437824018,0.562112931,0.167317082,0.832614776,0.356415027,0.643516831
20190701,NULL,NULL,???袁㏉굝????0.174087625,0.824470761,0.46249015,0.536068236,0.207496202,0.791307099,0.371604311,0.62719899,
20190701,NULL,NULL,?紐꾩퓝?용쵐肉??0.17191353793354605,0.827611817,0.48555079,0.513974565,0.183076346,0.816744261,0.34717653,0.652644077,
20190701,NULL,NULL,揶쏅벡???0.1829315836465368,0.816008224,0.436320944,0.562618864,0.216968728,0.782570613,0.378488207,0.621051135,
20190701,NULL,NULL,?紐꾧텦?용쵐肉??0.19389599724399037,0.804543044,0.476352523,0.522086518,0.213355066,0.785887314,0.384332061,0.614910319,
20190701,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.179344349,0.819692335,0.455917817,0.543118867,0.223465297,0.776016631,0.385531573,0.613950355
20190701,20,NULL,NULL,0.238174954,0.761598616,0.487317333,0.512456237,0.274302892,0.725609332,0.38709077,0.612821454
20190701,60,NULL,NULL,0.163676306,0.836108282,0.439559931,0.560224656,0.172303163,0.827634501,0.367389743,0.632547922
20190701,NULL,2,NULL,0.147711063,0.851788119,0.418600879,0.580898303,0.175515736,0.824235928,0.339722804,0.66002886
20190701,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.1736566057608092,0.825293637,0.478468671,0.520481572,0.189693419,0.809765797,0.361926811,0.637532405,
20190701,NULL,NULL,??뽳폒?諛명?癒?뒄??0.19389166551215492,0.801144668,0.484530566,0.510505768,0.204401477,0.793657632,0.399279523,0.598779586,
20190701,NULL,NULL,野껋럩湲썽겫怨룸즲,0.188867067,0.81068061,0.455324303,0.544223374,0.220986275,0.778737767,0.389294278,0.610429764
20190701,NULL,NULL,?겸뫗猿??ㅻ즲,0.208723777,0.790591057,0.484854285,0.514460549,0.247152067,0.752424515,0.407566699,0.592009883
20190701,NULL,NULL,NULL,0.180565935,0.818976285,0.479137253,0.520404967,0.201012654,0.798721345,0.367554894,0.632179105
20190701,NULL,NULL,野껋럩湲??ㅻ즲,0.192913662,0.80684209,0.477649491,0.522106261,0.218434271,0.781341705,0.391016168,0.608759808
20190701,NULL,NULL,??뽰뒻?諛명??0.16838995070912172,0.831565248,0.481541156,0.518414042,0.181370528,0.81858147,0.33877097,0.661181028,
20190701,NULL,NULL,?봔?怨뚰굝????0.199050443,0.800696079,0.479130286,0.520616237,0.206319283,0.793407029,0.372980347,0.626745965,
20190701,NULL,NULL,?袁⑥뵬?브낮猷?0.176507233,0.822398413,0.454904922,0.544000724,0.203085115,0.796455855,0.372283409,0.627257561,
20190701,NULL,NULL,???닌덊굝????0.192876824,0.806749053,0.485735152,0.513890726,0.210665766,0.789075226,0.386960839,0.612780153,
20190701,NULL,NULL,?袁⑥뵬??ㅻ즲,0.185456207,0.81370218,0.450899024,0.548259363,0.214449743,0.785176692,0.380666134,0.6189603
20190701,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.18364067078863913,0.809305792,0.47773145,0.515215012,0.234423499,0.760464382,0.397620823,0.597267058,
20190701,NULL,NULL,野껋럡由??0.17567443597629176,0.824321848,0.494683784,0.5053125,0.194175278,0.805822571,0.364524808,0.635473041,
20190701,40,NULL,NULL,0.187988058,0.811965125,0.55577865,0.444174533,0.199811012,0.800170261,0.384360517,0.615620756
20190701,NULL,1,NULL,0.211650967,0.787931972,0.53641263,0.463170308,0.225136094,0.77458119,0.393887714,0.605829571
20190701,0,NULL,NULL,0.060649145,0.930174752,0.113430305,0.877393591,0.133476716,0.856060859,0.227103714,0.762433861
20190701,10,NULL,NULL,0.119425276,0.880164695,0.284161317,0.715428654,0.154592889,0.845244055,0.273059606,0.726777339
20190701,70,NULL,NULL,0.114663496,0.882822938,0.313678495,0.683807938,0.116665437,0.8831306,0.261890431,0.737905606
20190701,30,NULL,NULL,0.198368502,0.801557267,0.550306954,0.449618815,0.233369743,0.766594005,0.39353553,0.606428218
20190701,50,NULL,NULL,0.191626874,0.80830866,0.538783173,0.461152361,0.198210009,0.80175616,0.407066169,0.592899999
20190708,NULL,NULL,?袁⑥뵬??ㅻ즲,0.177684939,0.821673792,0.443208358,0.556150373,0.211964705,0.78762264,0.376694258,0.622893087
20190708,20,NULL,NULL,0.218172469,0.78154334,0.471995426,0.527720383,0.268498508,0.731420734,0.381654718,0.618264524
20190708,NULL,NULL,NULL,0.174589051,0.825022934,0.473868094,0.525743891,0.199420071,0.800320303,0.366244955,0.633495419
20190708,30,NULL,NULL,0.195783702,0.804137082,0.546762126,0.453158659,0.232509246,0.76745615,0.388989625,0.610975772
20190708,50,NULL,NULL,0.188284355,0.811661135,0.532323174,0.467622316,0.197068006,0.802906327,0.40665952,0.593314813
20190708,0,NULL,NULL,0.061009997,0.92988037,0.113664953,0.877225414,0.135424972,0.854477481,0.228688748,0.761213705
20190708,10,NULL,NULL,0.110374757,0.889221462,0.298416573,0.701179647,0.152531324,0.847296152,0.279424705,0.720402771
20190708,70,NULL,NULL,0.109255876,0.889423165,0.304212642,0.694466399,0.117120933,0.882694033,0.264579345,0.735235621
20190708,NULL,2,NULL,0.142913138,0.85669127,0.415841049,0.583763358,0.174377692,0.825376977,0.338859747,0.660894922
20190708,NULL,NULL,???닌덊굝????0.184940447,0.814712943,0.478272097,0.521381293,0.208526553,0.791202658,0.386345108,0.613384103,
20190708,NULL,NULL,?紐꾩퓝?용쵐肉??0.1673005437692475,0.832381966,0.481318945,0.518363565,0.182095064,0.817700373,0.346970114,0.652825322,
20190708,NULL,NULL,野껋럩湲썽겫怨룸즲,0.179945186,0.819694016,0.446916473,0.55272273,0.217224464,0.782532949,0.388162536,0.611594877
20190708,NULL,NULL,?겸뫗猿??ㅻ즲,0.201001609,0.798366261,0.479169721,0.520198148,0.239927598,0.759689563,0.401044989,0.598572171
20190708,NULL,1,NULL,0.20452482,0.795094327,0.52870737,0.470911776,0.223086724,0.776640141,0.392125732,0.607601134
20190708,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.16848166980734794,0.830739997,0.472445697,0.52677597,0.1916479,0.807844275,0.368156675,0.6313355,
20190708,NULL,NULL,??뽳폒?諛명?癒?뒄??0.1882082092760962,0.80733615,0.469997779,0.52554658,0.213689369,0.784305363,0.392010074,0.605984658,
20190708,NULL,NULL,野껋럩湲??ㅻ즲,0.187564317,0.812185271,0.471464115,0.528285472,0.214881803,0.78492403,0.38549708,0.614308754
20190708,NULL,NULL,??뽰뒻?諛명??0.16431429761926472,0.83564587,0.479302503,0.520657665,0.180419174,0.819538794,0.338843556,0.661114412,
20190708,40,NULL,NULL,0.186205155,0.813756136,0.552268638,0.447692653,0.199404535,0.800575375,0.38192956,0.618050351
20190708,NULL,NULL,?봔?怨뚰굝????0.186687465,0.813038259,0.469784103,0.529941621,0.206389321,0.793352243,0.368876693,0.630864872,
20190708,NULL,NULL,?袁⑥뵬?브낮猷?0.170780223,0.828463319,0.448002246,0.551241296,0.208168297,0.791348822,0.378185742,0.621331378,
20190708,NULL,NULL,揶쏅벡???0.17630180205458065,0.822968974,0.427893824,0.571376952,0.213688283,0.785819992,0.377468725,0.622039551,
20190708,NULL,NULL,?紐꾧텦?용쵐肉??0.1856397249322231,0.812953936,0.466935765,0.531657896,0.215316651,0.783978022,0.388206775,0.611087898,
20190708,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.174767816,0.824424158,0.45114205,0.548049924,0.215660936,0.783809668,0.378488088,0.620982516
20190708,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.18774783080808297,0.804827446,0.475324091,0.517251186,0.233795661,0.761075143,0.392292112,0.602578691,
20190708,NULL,NULL,野껋럡由??0.17039742370468144,0.829599282,0.490650151,0.509346555,0.192848244,0.807149043,0.36364713,0.636350157,
20190708,60,NULL,NULL,0.158697742,0.841130065,0.430893378,0.56893443,0.171079685,0.828857451,0.36854819,0.631388946
20190708,NULL,NULL,???袁㏉굝????0.168188923,0.830657812,0.457705298,0.541141436,0.201762055,0.797169594,0.367000009,0.63193164,
20190715,NULL,NULL,??뽳폒?諛명?癒?뒄??0.18852937464601724,0.809173595,0.457676519,0.54002645,0.195059283,0.802721474,0.356921234,0.640859523,
20190715,0,NULL,NULL,0.06169465,0.935320745,0.115021339,0.881994056,0.126180001,0.86156207,0.206033045,0.781709026
20190715,50,NULL,NULL,0.186958627,0.813009114,0.528925873,0.471041868,0.183225782,0.816742224,0.372294289,0.627673717
20190715,70,NULL,NULL,0.109032512,0.890706532,0.301334595,0.69840445,0.108553611,0.891223542,0.23586695,0.763910203
20190715,NULL,NULL,?紐꾩퓝?용쵐肉??0.16752260026639343,0.832396013,0.478190709,0.521727905,0.176099937,0.823636481,0.333476008,0.66626041,
20190715,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.18462738148820287,0.811886015,0.47331978,0.523193616,0.22317035,0.771041047,0.374273414,0.619937984,
20190715,NULL,NULL,野껋럩湲??ㅻ즲,0.183132941,0.816771616,0.460959555,0.538945003,0.191071569,0.80867828,0.3278224,0.671927448
20190715,NULL,NULL,?봔?怨뚰굝????0.184658696,0.81524971,0.460084995,0.539823411,0.184944834,0.814707939,0.312309864,0.68734291,
20190715,NULL,2,NULL,0.142529042,0.857344728,0.411807297,0.588066473,0.165051895,0.834650247,0.313866755,0.685835387
20190715,20,NULL,NULL,0.215516594,0.784343259,0.467214721,0.532645132,0.258599383,0.741309233,0.365008677,0.634899939
20190715,NULL,1,NULL,0.203322059,0.796527868,0.52394878,0.475901147,0.210489685,0.789185044,0.361231413,0.638443316
20190715,NULL,NULL,?袁⑥뵬??ㅻ즲,0.175756531,0.824039483,0.434036618,0.565759397,0.196332715,0.803184616,0.329469567,0.670047763
20190715,NULL,NULL,?겸뫗猿??ㅻ즲,0.197606927,0.802229315,0.473911355,0.525924887,0.22754,0.772042353,0.376988881,0.622593473
20190715,NULL,NULL,???袁㏉굝????0.164595488,0.835076708,0.45298037,0.546691827,0.18965728,0.809126293,0.341271238,0.657512335,
20190715,NULL,NULL,?紐꾧텦?용쵐肉??0.18920929430085875,0.81027739,0.462201985,0.537284699,0.198359679,0.800768978,0.330618575,0.668510081,
20190715,40,NULL,NULL,0.18613203,0.813841035,0.549378593,0.450594472,0.187704292,0.812270487,0.353315359,0.64665942
20190715,60,NULL,NULL,0.157151747,0.842781558,0.427598444,0.572334861,0.15751181,0.842437096,0.332426877,0.66752203
20190715,NULL,NULL,野껋럡由??0.17193799285888092,0.828060652,0.488719803,0.511278842,0.1869584,0.813036761,0.347691048,0.652304113,
20190715,10,NULL,NULL,0.112958252,0.886860604,0.284324452,0.715494403,0.155354455,0.844418329,0.261118862,0.738653922
20190715,30,NULL,NULL,0.194485864,0.805465548,0.54337512,0.456576292,0.2178967,0.782068145,0.360404555,0.63956029
20190715,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.1675691725936463,0.832188977,0.468440836,0.531317314,0.176674214,0.822678091,0.329928115,0.66942419,
20190715,NULL,NULL,NULL,0.173793133,0.826068375,0.46947842,0.530383089,0.188419237,0.811268807,0.338225029,0.661463015
20190715,NULL,NULL,??뽰뒻?諛명??0.1642351756298967,0.835748459,0.476643907,0.523339728,0.175165222,0.82477689,0.325662705,0.674279407,
20190715,NULL,NULL,揶쏅벡???0.1767816504653594,0.82297973,0.428967831,0.570793549,0.204145595,0.795248678,0.34771207,0.651682203,
20190715,NULL,NULL,?袁⑥뵬?브낮猷?0.173916634,0.825796694,0.44981796,0.549895369,0.194608961,0.80480781,0.343951171,0.6554656,
20190715,NULL,NULL,野껋럩湲썽겫怨룸즲,0.17732549,0.822555507,0.441780532,0.558100465,0.196804048,0.80287998,0.339290322,0.660393705
20190715,NULL,NULL,???닌덊굝????0.176590049,0.823301672,0.467755687,0.532136034,0.192045403,0.807639604,0.346651479,0.653033528,
20190715,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.171815911,0.828021917,0.444577577,0.555260251,0.206044966,0.793350573,0.350860826,0.648534713
20190722,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.17209535364235795,0.827707627,0.461200109,0.538602871,0.201633481,0.797546984,0.35823507,0.640945394,
20190722,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.19627974991565322,0.80053661,0.470517262,0.526299097,0.244849281,0.748269676,0.390352716,0.602774663,
20190722,30,NULL,NULL,0.199462918,0.800496459,0.540810955,0.459148422,0.243586414,0.756372391,0.387767855,0.612191236
20190722,NULL,1,NULL,0.208072261,0.791796464,0.515946187,0.483922538,0.228146644,0.771452442,0.383085237,0.61651385
20190722,NULL,NULL,野껋럩湲??ㅻ즲,0.189939102,0.810000841,0.460929748,0.539010195,0.228521165,0.771177009,0.39396597,0.605732204
20190722,NULL,NULL,?봔?怨뚰굝????0.195837664,0.804058116,0.466885716,0.533010064,0.221332241,0.778235035,0.378920789,0.620646487,
20190722,NULL,NULL,野껋럩湲썽겫怨룸즲,0.183331594,0.816564801,0.435492175,0.564404221,0.223789042,0.775798591,0.386457895,0.613129738
20190722,NULL,NULL,???닌덊굝????0.184417718,0.81548773,0.465468999,0.534436449,0.216701654,0.78288665,0.387653196,0.611935108,
20190722,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.184214514,0.815614811,0.436196251,0.563633075,0.231748541,0.767534298,0.376111772,0.623171067
20190722,NULL,NULL,??뽳폒?諛명?癒?뒄??0.1978600191008157,0.800444229,0.461117664,0.537186584,0.218956862,0.778634347,0.401309185,0.596277454,
20190722,10,NULL,NULL,0.135743347,0.864087146,0.236447018,0.763383474,0.189622957,0.810115173,0.299120644,0.700617486
20190722,NULL,NULL,???袁㏉굝????0.170015534,0.829679569,0.446925299,0.552769804,0.207592262,0.791002045,0.360516356,0.638077952,
20190722,NULL,NULL,?紐꾧텦?용쵐肉??0.21181954116278084,0.787754541,0.472796382,0.5267777,0.249728257,0.749182084,0.411491929,0.587418412,
20190722,NULL,NULL,?紐꾩퓝?용쵐肉??0.1721412095150648,0.827794912,0.463975084,0.535961037,0.189059064,0.810613212,0.337016183,0.662656093,
20190722,NULL,2,NULL,0.149898285,0.849999725,0.402652949,0.597245061,0.187540877,0.812097018,0.338360471,0.661277424
20190722,0,NULL,NULL,0.084204532,0.913187054,0.141134876,0.85625671,0.184822104,0.799637161,0.266965377,0.717491335
20190722,50,NULL,NULL,0.189293566,0.81067945,0.521724194,0.478248822,0.196858894,0.803106185,0.389369031,0.610596048
20190722,70,NULL,NULL,0.111490153,0.888338243,0.295372108,0.704456288,0.118349179,0.881427818,0.25034435,0.749432648
20190722,40,NULL,NULL,0.193377198,0.806601472,0.543479989,0.456498682,0.211801042,0.788172235,0.380329266,0.619644011
20190722,60,NULL,NULL,0.158865575,0.841082916,0.421635581,0.57831291,0.169491074,0.830444149,0.348818411,0.651116813
20190722,NULL,NULL,??뽰뒻?諛명??0.16691807299855702,0.833070675,0.465751685,0.534237063,0.185760519,0.814159983,0.327774046,0.672146456,
20190722,NULL,NULL,揶쏅벡???0.1825708268622912,0.817195496,0.410568965,0.589197357,0.215436729,0.78391565,0.362399083,0.636953296,
20190722,NULL,NULL,?袁⑥뵬?브낮猷?0.181577737,0.818184749,0.439414935,0.560347551,0.212570443,0.786642793,0.366120526,0.63309271,
20190722,NULL,NULL,野껋럡由??0.17679077968746376,0.823208445,0.474570892,0.525428333,0.202933016,0.797060979,0.355842189,0.644151806,
20190722,NULL,NULL,NULL,0.179816857,0.820066092,0.460919069,0.53896388,0.208424211,0.791193725,0.361362184,0.638255752
20190722,NULL,NULL,?袁⑥뵬??ㅻ즲,0.185956759,0.813887992,0.435799146,0.564045605,0.221826972,0.777587967,0.37847398,0.62094096
20190722,NULL,NULL,?겸뫗猿??ㅻ즲,0.199423589,0.800436612,0.455109181,0.54475102,0.240818846,0.758611792,0.38690165,0.612528988
20190722,20,NULL,NULL,0.217344213,0.782529478,0.463809222,0.536064469,0.270054595,0.729852114,0.379067531,0.620839177
20190729,NULL,NULL,???袁㏉굝????0.198792041,0.800805061,0.460301778,0.539295324,0.229301801,0.767520666,0.3843875,0.612434967,
20190729,NULL,NULL,?紐꾧텦?용쵐肉??0.25443613097145834,0.745025641,0.48049475,0.518967022,0.304326237,0.692341977,0.443311227,0.553356987,
20190729,NULL,NULL,?袁⑥뵬??ㅻ즲,0.212989832,0.786782304,0.441476726,0.55829541,0.239989299,0.758417095,0.394083835,0.604322559
20190729,NULL,NULL,?겸뫗猿??ㅻ즲,0.229858655,0.769997297,0.472920484,0.526935468,0.269869793,0.728699926,0.419990925,0.578578794
20190729,10,NULL,NULL,0.183136748,0.816685138,0.286777116,0.71304477,0.222486839,0.776800175,0.336989953,0.662297062
20190729,NULL,NULL,??뽳폒?諛명?癒?뒄??0.2117197374179271,0.786277974,0.463857287,0.534140424,0.21745198,0.774929335,0.3988658,0.593515516,
20190729,NULL,1,NULL,0.232812242,0.76704156,0.516122123,0.483731679,0.256292459,0.742802884,0.408614682,0.59048066
20190729,NULL,NULL,??뽰뒻?諛명??0.1918167850931791,0.808167756,0.47341806,0.526566481,0.212514879,0.787323419,0.358255075,0.641583224,
20190729,0,NULL,NULL,0.184086003,0.812548805,0.255479944,0.741154865,0.22587643,0.743878845,0.310586096,0.659169179
20190729,50,NULL,NULL,0.209605727,0.790364325,0.516321983,0.483648069,0.230600935,0.769304981,0.414311427,0.585594489
20190729,70,NULL,NULL,0.124615252,0.875220303,0.299291068,0.700544487,0.132311535,0.864388766,0.263425849,0.733274452
20190729,NULL,NULL,野껋럩湲??ㅻ즲,0.226746034,0.773176003,0.46457815,0.535343887,0.260343371,0.738878543,0.411554685,0.587667229
20190729,NULL,NULL,?봔?怨뚰굝????0.217722964,0.782175808,0.463497518,0.536401254,0.23989651,0.759190769,0.38496841,0.614118869,
20190729,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.22954839321830706,0.767291634,0.490911343,0.505928684,0.266894796,0.719075943,0.416925005,0.569045734,
20190729,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.20773470626381735,0.792029852,0.468061927,0.531702631,0.234019169,0.763790561,0.396443067,0.601366663,
20190729,NULL,NULL,揶쏅벡???0.20230520465976942,0.797466188,0.420044995,0.579726397,0.23399487,0.764194624,0.387280883,0.610908611,
20190729,NULL,NULL,?袁⑥뵬?브낮猷?0.208030581,0.79169985,0.449773015,0.549957415,0.234239648,0.763779096,0.392838539,0.605180205,
20190729,40,NULL,NULL,0.227784844,0.772186873,0.54427521,0.455696507,0.247144623,0.752790449,0.414359299,0.585575774
20190729,60,NULL,NULL,0.177877174,0.822063069,0.42447621,0.575464033,0.194964269,0.804724057,0.367290363,0.632397962
