,dt,h0d0h0_dur_r,h0d0h1_dur_r,h0d1h0_dur_r,h0d1h1_dur_r,h1d0h0_dur_r,h1d0h1_dur_r,h1d1h0_dur_r
1452,20191021,0.109249656,0.8905379,0.319910859,0.679876697,0.116862047,0.882960376,0.289422926
1453,20191021,0.834767727,0.436411187,0.563407492,0.205659376,0.793902842,0.397301938,0.60226028
1454,20191021,0.182110919,0.817754178,0.479514918,0.52035018,0.225469135,0.774215267,0.418961955
1455,20191021,0.113616537,0.886250386,0.318950558,0.680916365,0.151448671,0.848404789,0.285293084
1456,20191028,0.834678705,0.435285933,0.564519361,0.206595869,0.791823569,0.384184358,0.61423508
1457,20191028,0.181499346,0.818385667,0.477296852,0.522588161,0.228768305,0.770118916,0.420521281
1458,20191028,0.171552261,0.828333247,0.484371756,0.515513752,0.196978642,0.802251655,0.386063638
1459,20191028,0.108914456,0.890874546,0.318884232,0.680904771,0.116496582,0.88040338,0.290779646
1460,20191028,0.140855877,0.859044228,0.426025909,0.573874196,0.173179972,0.825979787,0.358092184
1461,20191028,0.836934633,0.480579515,0.519353004,0.184968257,0.814192628,0.392980426,0.606180459
1462,20191028,0.841696874,0.483352633,0.516631288,0.173573618,0.826339405,0.348286452,0.651626571
1463,20191028,0.8196012,0.481304433,0.518622383,0.207233318,0.792209991,0.390014496,0.609428812
1464,20191028,0.794196727,0.488643064,0.511177711,0.235934494,0.762371013,0.428072056,0.570233451
1465,20191028,0.166421126,0.833418911,0.456478635,0.543361402,0.213038125,0.785257221,0.402251872
1466,20191028,0.156882702,0.843061826,0.447576551,0.552367977,0.171978795,0.827729594,0.404827945
1467,20191028,0.186070429,0.813899294,0.54578489,0.454184834,0.19806803,0.801845879,0.44297222
1468,20191028,0.184333635,0.81564243,0.561062951,0.438913114,0.195103682,0.80483306,0.402627387
1469,20191028,0.200554836,0.79931688,0.539498112,0.460373604,0.219464114,0.779832828,0.412491643
1470,20191028,0.823499923,0.475817801,0.523777063,0.210539569,0.786954015,0.397663154,0.599830429
1471,20191028,0.833175484,0.490583361,0.509343682,0.183100823,0.816173299,0.365741452,0.63353267
1472,20191028,0.113948062,0.885932795,0.318607406,0.681273451,0.153155641,0.846219632,0.28087766
1473,20191028,0.83345287,0.498247137,0.501752863,0.188290631,0.811699924,0.37799419,0.621996366
1474,20191028,0.175452053,0.824468368,0.480726297,0.519194124,0.206545326,0.792933587,0.411806272
1475,20191028,0.820537696,0.482453941,0.515009051,0.227303211,0.76055942,0.413382075,0.574480556
1476,20191028,0.167434707,0.832488801,0.454988017,0.544935491,0.206738481,0.79254189,0.409491205
1477,20191028,0.762877603,0.525841676,0.472507762,0.262624738,0.730691165,0.464835726,0.528480177
1478,20191028,0.786133526,0.50488385,0.494569799,0.234243648,0.763078798,0.431662304,0.565660143
1479,20191028,0.79225994,0.513654732,0.486066075,0.224198055,0.774002888,0.421316683,0.576884259
1480,20191028,0.17550023,0.824356853,0.463995449,0.535861635,0.210526656,0.788237116,0.412559891
1481,20191028,0.192269506,0.807689409,0.55047512,0.449483795,0.223755092,0.776135347,0.397558954
1482,20191028,0.206990152,0.792912288,0.481758038,0.518144401,0.268042881,0.731710549,0.390550052
1483,20191028,0.058771701,0.938651342,0.114984734,0.882438308,0.128952474,0.851344082,0.230527691
1484,20191104,0.814310506,0.481685111,0.508154758,0.224306372,0.771297882,0.408807187,0.586797067
1485,20191104,0.174581063,0.825031068,0.483732396,0.515879735,0.202226936,0.797610558,0.405731224
1486,20191104,0.166006412,0.833422896,0.456144623,0.543284685,0.205116248,0.794674028,0.402898348
1487,20191104,0.193778664,0.806112713,0.554206593,0.445684785,0.226698692,0.773269293,0.397638331
1488,20191104,0.187694138,0.812220693,0.549254027,0.450660805,0.198069763,0.801904661,0.437309711
1489,20191104,0.837494094,0.483930966,0.515420668,0.181279108,0.818496608,0.385671214,0.614102543
1490,20191104,0.788949764,0.504826054,0.492978819,0.230791246,0.768508921,0.42596178,0.573331867
1491,20191104,0.830628639,0.493402466,0.505986553,0.184055433,0.815761273,0.360846873,0.638969832
1492,20191104,0.166140316,0.832462791,0.458134191,0.540468917,0.211406714,0.78820274,0.396883897
1493,20191104,0.823396927,0.477093844,0.521028375,0.208161441,0.790870511,0.391373613,0.607658338
1494,20191104,0.059129797,0.927613429,0.115639793,0.871105852,0.134707392,0.856539412,0.235987482
1495,20191104,0.185890526,0.814045642,0.565019239,0.434916929,0.197274144,0.802707758,0.400850158
1496,20191104,0.796794198,0.489201423,0.509356404,0.223641645,0.775954481,0.414969901,0.584626226
1497,20191104,0.110761985,0.888648892,0.318545561,0.680865316,0.15185634,0.848014935,0.276791442
1498,20191104,0.832443367,0.501424778,0.498569432,0.188559005,0.811437907,0.373897119,0.626099794
1499,20191104,0.836817565,0.489858724,0.510084675,0.184518285,0.815440484,0.353705621,0.646253148
1500,20191104,0.180015558,0.819095695,0.478321439,0.520789814,0.226438115,0.773239606,0.413770905
1501,20191104,0.173730651,0.825144825,0.464044561,0.534830916,0.206388401,0.793284387,0.404111581
1502,20191104,0.206947734,0.79277563,0.487280186,0.512443177,0.269326825,0.730622286,0.392955826
1503,20191104,0.74049221,0.531838422,0.460954895,0.253426957,0.745012505,0.458567508,0.539871954
1504,20191104,0.158914325,0.840791197,0.450581168,0.549124354,0.171074143,0.828866884,0.397307307
1505,20191104,0.141232431,0.858074024,0.428682967,0.570623591,0.174447365,0.825330133,0.354600043
1506,20191104,0.804056855,0.513268512,0.485242273,0.214711485,0.784761257,0.406497666,0.592975076
1507,20191104,0.172449928,0.826912118,0.487652008,0.511710088,0.197903406,0.801866482,0.383265503
1508,20191104,0.110169412,0.8867511,0.32040925,0.676511262,0.115913372,0.883921858,0.283529511
1509,20191104,0.201940698,0.797473862,0.543359309,0.456055252,0.22006203,0.779700669,0.410345398
1510,20191104,0.8327581,0.436084027,0.562608081,0.209641305,0.789888312,0.386917963,0.612611655
1511,20191104,0.814170821,0.48714028,0.512501013,0.211234189,0.788506057,0.396351789,0.603388457
1512,20191111,0.198252429,0.801553258,0.536695097,0.463110591,0.217724229,0.782021662,0.393568298
1513,20191111,0.840848092,0.482406053,0.517454243,0.183168332,0.816570822,0.372327104,0.627412049
1514,20191111,0.84120584,0.483983166,0.516001493,0.178375145,0.821579319,0.335968702,0.663985762
1515,20191111,0.764198182,0.526848639,0.470558879,0.240895431,0.757432146,0.450367733,0.547959844
1516,20191111,0.17708868,0.822700658,0.471579387,0.528209951,0.227664067,0.771972852,0.392159588
1517,20191111,0.191947217,0.808001103,0.556727296,0.443221024,0.224990593,0.77497857,0.384943084
1518,20191111,0.18271064,0.817261016,0.562324079,0.437647576,0.196660279,0.803313575,0.388289527
1519,20191111,0.107727939,0.892077464,0.297009101,0.702796302,0.15836525,0.841507434,0.276476892
1520,20191111,0.154210087,0.845692601,0.442578931,0.557323757,0.165143031,0.834800428,0.369507265
1521,20191111,0.173151321,0.826730907,0.480569998,0.519312231,0.20349841,0.796316519,0.395348204
1522,20191111,0.825785234,0.472679905,0.526723891,0.209297148,0.789727951,0.372945826,0.626079273
1523,20191111,0.805619562,0.482664698,0.516988013,0.225602434,0.773934514,0.396359115,0.603177832
1524,20191111,0.835425358,0.497279511,0.502719911,0.186781823,0.813215672,0.358379996,0.641617499
1525,20191111,0.206817879,0.793039642,0.493357142,0.506500379,0.268434043,0.73150675,0.384182256
1526,20191111,0.139121209,0.86071008,0.42747855,0.572352738,0.173529748,0.826243434,0.341049134
1527,20191111,0.809162805,0.506648947,0.492961566,0.211905377,0.787632519,0.390775322,0.608762574
1528,20191111,0.812561604,0.487810267,0.512054675,0.207558776,0.792182637,0.384730281,0.615011132
1529,20191111,0.83508509,0.491893254,0.508004172,0.181440349,0.818383151,0.345391247,0.654432252
1530,20191111,0.837962966,0.42559763,0.574122152,0.207355323,0.792194034,0.374754301,0.624795056
1531,20191111,0.165163156,0.834672732,0.452454143,0.547381744,0.20764776,0.792120671,0.389060234
1532,20191111,0.781915412,0.507488939,0.491739575,0.24404051,0.755277105,0.422473902,0.576845886
1533,20191111,0.105680409,0.893897843,0.311983593,0.68759466,0.111704685,0.888099792,0.259351585
1534,20191111,0.060606824,0.935277683,0.127677085,0.868207422,0.134768617,0.856204237,0.227558601
1535,20191111,0.824346188,0.496387629,0.500011056,0.230906696,0.764205805,0.399797688,0.595314813
1536,20191111,0.162129119,0.837547454,0.451977291,0.547699282,0.208733331,0.790810636,0.374478483
1537,20191111,0.183615206,0.816347657,0.542759354,0.457203508,0.194434518,0.805537563,0.415989883
1538,20191111,0.16952965,0.830288473,0.483643549,0.516174574,0.196256918,0.80350223,0.368057301
1539,20191111,0.170700392,0.829014588,0.462344815,0.537370165,0.206756076,0.792940377,0.392392944
1540,20191118,0.109679787,0.89014206,0.302859585,0.696962263,0.149799972,0.850063703,0.275027598
1541,20191118,0.207369692,0.7925104,0.480769897,0.519109812,0.262724694,0.737225663,0.381190533
1542,20191118,0.153075091,0.846846465,0.431742091,0.568179466,0.159488168,0.840455691,0.368205311
1543,20191118,0.139564588,0.86031394,0.416296768,0.583581658,0.168479094,0.831294878,0.340677226
1544,20191118,0.815808983,0.474738992,0.525177846,0.197257273,0.802515472,0.368748021,0.631024724
1545,20191118,0.809011472,0.469038896,0.530627354,0.20993929,0.789621136,0.396142358,0.603418069
1546,20191118,0.163154905,0.836642971,0.446202073,0.553595803,0.208228829,0.791342668,0.384627833
1547,20191118,0.166902731,0.833014587,0.44593919,0.553978128,0.207214949,0.792567255,0.396125602
1548,20191118,0.778765133,0.510164405,0.487730217,0.233897364,0.764413806,0.438172687,0.560138483
1549,20191118,0.775956066,0.500488538,0.498849442,0.235623616,0.763766457,0.414042033,0.58534804
1550,20191118,0.060728485,0.936211287,0.112146053,0.884793719,0.131691719,0.859618001,0.2344717
1551,20191118,0.19836373,0.801478883,0.531147573,0.46869504,0.212541691,0.787217752,0.394632459
1552,20191118,0.835265088,0.426311921,0.57347281,0.206965095,0.792563287,0.379554958,0.619973424
1553,20191118,0.177731103,0.822125152,0.466053023,0.533803233,0.227267805,0.772367878,0.40521376
1554,20191118,0.192177777,0.807774257,0.545679826,0.454272207,0.221219401,0.778746908,0.389275871
1555,20191118,0.834909875,0.489979572,0.510020043,0.182874839,0.817124005,0.36184784,0.638151003
1556,20191118,0.173674444,0.826258282,0.473413854,0.526518872,0.201082359,0.798761687,0.388491336
1557,20191118,0.824993618,0.472079534,0.524406305,0.223248554,0.772417046,0.404219219,0.591446381
1558,20191118,0.183906817,0.816061049,0.535821697,0.464146169,0.1895141,0.810455346,0.415102341
1559,20191118,0.814984127,0.490705578,0.508963188,0.199710309,0.799712915,0.38795514,0.611468084
1560,20191118,0.172014819,0.827814191,0.455158145,0.544670866,0.208853267,0.790814727,0.396170802
1561,20191118,0.183469299,0.816496737,0.555118022,0.444848014,0.192292824,0.807688117,0.390584826
1562,20191118,0.104420147,0.895368208,0.299348433,0.700439922,0.106891484,0.892906565,0.257564278
1563,20191118,0.839532987,0.471145007,0.528765254,0.181131398,0.818646205,0.375630178,0.624147425
1564,20191118,0.839825451,0.476727635,0.523259471,0.169969575,0.829987121,0.332905058,0.667051638
1565,20191118,0.169801645,0.830058414,0.47535801,0.524501999,0.191137984,0.808628517,0.368423336
1566,20191118,0.830160648,0.460671016,0.538898303,0.203654858,0.795392601,0.378809959,0.6202375
1567,20191118,0.833703748,0.482853822,0.517069557,0.177150049,0.82264132,0.347701199,0.652090169
1568,20191125,0.839150722,0.420467115,0.57930421,0.196630029,0.802869848,0.356965462,0.642534415
1569,20191125,0.176697881,0.823179501,0.466284399,0.533592983,0.217668416,0.781915425,0.381732747
1570,20191125,0.200260003,0.79962258,0.477257475,0.522625108,0.251974462,0.747971023,0.36403402
1571,20191125,0.830402135,0.482819055,0.516898473,0.187735254,0.811722794,0.356837812,0.642615309
1572,20191125,0.169827935,0.830030955,0.453129904,0.546728986,0.202115738,0.797532199,0.369329558
1573,20191125,0.192396531,0.807468923,0.528062878,0.471802768,0.204906169,0.794820698,0.373348862
1574,20191125,0.186481418,0.813470636,0.543216435,0.456735618,0.214781705,0.785181479,0.371507654
1575,20191125,0.053337757,0.944138175,0.105533274,0.891952283,0.124165719,0.866014719,0.214655831
1576,20191125,0.163639055,0.836238018,0.472075836,0.527801436,0.1835155,0.816224104,0.348396302
1577,20191125,0.163252986,0.83667435,0.441214017,0.558713318,0.199539373,0.800205292,0.370846532
1578,20191125,0.782170736,0.501047,0.497128586,0.227303674,0.770921587,0.418808732,0.579416528
1579,20191125,0.844064087,0.467848453,0.532078474,0.174359107,0.825368086,0.352152786,0.647574408
1580,20191125,0.843315371,0.475792297,0.524197,0.164853072,0.835094876,0.317976573,0.681971375
1581,20191125,0.811280388,0.473190086,0.526154834,0.20965179,0.789582869,0.379025274,0.620213709
1582,20191125,0.101151498,0.898705085,0.299123963,0.700732621,0.138756591,0.861111857,0.250923813
1583,20191125,0.147367165,0.85256445,0.427669606,0.572262009,0.153052385,0.846881151,0.346824008
1584,20191125,0.840122525,0.455166195,0.544526018,0.191161653,0.807814327,0.351386229,0.64758975
1585,20191125,0.8390648,0.479946522,0.519979702,0.170098923,0.829676983,0.331460046,0.668315861
1586,20191125,0.178024557,0.821942807,0.532421544,0.46754582,0.182638644,0.817331616,0.393269714
1587,20191125,0.099465518,0.900321182,0.296106359,0.703680341,0.101879986,0.897903483,0.240859984
1588,20191125,0.826604741,0.468476759,0.531433674,0.189961106,0.809760331,0.351785981,0.647935456
1589,20191125,0.837064782,0.45406179,0.545676579,0.191716075,0.807828914,0.359817409,0.63972758
1590,20191125,0.160846712,0.838981754,0.447419768,0.552408698,0.199831435,0.799751059,0.361633682
1591,20191125,0.133181525,0.866707856,0.41277901,0.587110575,0.160860279,0.838892815,0.321968623
1592,20191125,0.177803419,0.822168249,0.552389138,0.44758253,0.18497133,0.815003757,0.370187293
1593,20191125,0.839102446,0.489046932,0.510952876,0.176840508,0.823155832,0.345248868,0.654747473
1594,20191125,0.16887517,0.831059119,0.470839,0.529095289,0.195241929,0.804587682,0.368975374
1595,20191125,0.828128908,0.471317603,0.525701747,0.217434095,0.77726163,0.381642071,0.613053654
1596,20191202,0.837668801,0.445232107,0.553558923,0.188973312,0.810590478,0.359841843,0.639721947
1597,20191202,0.841995133,0.482094042,0.517901899,0.171529064,0.828468617,0.335558773,0.664438908
1598,20191202,0.846131445,0.469758733,0.530185691,0.15947433,0.840484476,0.309003237,0.690955569
1599,20191202,0.169239677,0.829935402,0.45510896,0.544066119,0.208352488,0.79128988,0.37133165
1600,20191202,0.183880901,0.816026725,0.540025299,0.459882328,0.21132595,0.788641734,0.366088018
1601,20191202,0.842133042,0.412392884,0.58641412,0.192377303,0.807169953,0.346440421,0.653106835
1602,20191202,0.829587524,0.464089566,0.535592993,0.185205283,0.814543238,0.350878856,0.648869664
1603,20191202,0.17555737,0.824392923,0.548216364,0.451733929,0.180172631,0.819805331,0.361991895
1604,20191202,0.144165587,0.855621927,0.418051878,0.581735636,0.151039157,0.848897213,0.348722693
1605,20191202,0.782717976,0.502233369,0.49244442,0.228293833,0.77005601,0.433666907,0.564682935
1606,20191202,0.189401009,0.810102474,0.521719555,0.477784025,0.200810542,0.798942262,0.368771717
1607,20191202,0.129849618,0.869578347,0.405928378,0.593499586,0.154877858,0.844896599,0.314270611
1608,20191202,0.843915885,0.446114033,0.552163588,0.181135598,0.817958602,0.340002727,0.659091472
1609,20191202,0.096683252,0.902761077,0.288180143,0.711264186,0.126697467,0.87317951,0.231941024
1610,20191202,0.156668661,0.842132165,0.436432577,0.562368249,0.192584909,0.806982282,0.350016056
1611,20191202,0.167295669,0.832386059,0.464815717,0.534866011,0.195224903,0.804581833,0.373410614
1612,20191202,0.160300906,0.839182034,0.436981383,0.562501557,0.194624273,0.805158765,0.366680233
1613,20191202,0.052060023,0.936892365,0.104631391,0.88432343,0.114601291,0.876303109,0.201505421
1614,20191202,0.846894031,0.460523454,0.539015538,0.167333834,0.832432732,0.344876334,0.654890231
1615,20191202,0.813538874,0.472845479,0.525219065,0.202288814,0.797093487,0.376522172,0.62286013
1616,20191202,0.841131374,0.474250446,0.525263336,0.165771088,0.834015903,0.323139479,0.676647511
1617,20191202,0.195008334,0.804773321,0.469553135,0.53022852,0.243309472,0.756644177,0.354862324
1618,20191202,0.160487549,0.838979268,0.46550049,0.533966377,0.178509252,0.821254064,0.342310277
1619,20191202,0.832560412,0.475398588,0.523441923,0.185214538,0.814316067,0.360394708,0.639135896
1620,20191202,0.828321394,0.462839286,0.528910075,0.203070133,0.791815435,0.363764986,0.631112541
1621,20191202,0.09538017,0.902010553,0.285641359,0.711749364,0.096640395,0.903203815,0.240698267
1622,20191202,0.166613372,0.832473521,0.446375959,0.552710934,0.20106244,0.79862842,0.37810909
1623,20191202,0.17544259,0.824483254,0.525110812,0.474815033,0.180459621,0.819510559,0.390611853
1624,20191209,0.830980856,0.459985447,0.534105404,0.209898363,0.785482626,0.374569865,0.620811124
1625,20191209,0.17123599,0.828369492,0.455609524,0.543995958,0.217825645,0.781831779,0.38269935
1626,20191209,0.162220271,0.837491486,0.463216737,0.53649502,0.183293892,0.816476865,0.349001779
1627,20191209,0.840329622,0.478601437,0.52139741,0.176300291,0.823697787,0.343911342,0.656086736
1628,20191209,0.186205673,0.81373255,0.539693773,0.460244451,0.21531649,0.784644793,0.370040831
1629,20191209,0.17802404,0.821938894,0.547397109,0.452565825,0.184505549,0.81547226,0.366395075
1630,20191209,0.169473255,0.830104921,0.448034692,0.551543484,0.203977282,0.795667648,0.379568601
1631,20191209,0.178050728,0.821902249,0.526207855,0.473745121,0.182508296,0.817462282,0.394855842
1632,20191209,0.170384776,0.829398907,0.466109871,0.533673812,0.19848385,0.801336393,0.376461426
1633,20191209,0.841462525,0.444458282,0.554768715,0.187629702,0.811570307,0.348863335,0.650336674
1634,20191209,0.835700534,0.446128933,0.553327172,0.196758856,0.802804405,0.36756109,0.632002171
1635,20191209,0.83228087,0.471360531,0.527981406,0.186175048,0.813337134,0.357599205,0.641912977
1636,20191209,0.828720038,0.46084536,0.538944281,0.187171625,0.812571361,0.352975699,0.646767287
1637,20191209,0.840221188,0.470923236,0.528863214,0.169949136,0.829865848,0.330305129,0.669509856
1638,20191209,0.191409943,0.808307787,0.519146721,0.480571008,0.205470291,0.794289611,0.374515381
1639,20191209,0.131264054,0.868441369,0.403901896,0.595803528,0.159775388,0.840006882,0.321944106
1640,20191209,0.838713306,0.412249664,0.587224821,0.201121249,0.798482972,0.358750821,0.6408534
1641,20191209,0.166644736,0.833124437,0.439607966,0.560161207,0.201574465,0.798201764,0.372135641
1642,20191209,0.197826759,0.801987067,0.462944515,0.536869312,0.253193821,0.746744627,0.36349238
1643,20191209,0.845815034,0.459252315,0.540502043,0.171565349,0.828206486,0.349178665,0.650592198
1644,20191209,0.845725943,0.464432433,0.535536782,0.164085542,0.835873734,0.317269442,0.682689833
1645,20191209,0.781271498,0.508426883,0.488066575,0.231219635,0.767081179,0.436153178,0.562147637
1646,20191209,0.14590619,0.853970797,0.420276231,0.579600757,0.152878656,0.847072292,0.356028573
1647,20191209,0.157636953,0.841824919,0.435028528,0.564433344,0.199346892,0.800266884,0.36019244
1648,20191209,0.816131395,0.472087863,0.526777107,0.204461611,0.79486124,0.376691854,0.622633147
1649,20191209,0.051073605,0.942156909,0.103757669,0.889472846,0.117721467,0.873898063,0.206394409
1650,20191209,0.095058696,0.904065391,0.288214677,0.71090941,0.099531429,0.90026774,0.250623979
1651,20191209,0.095233744,0.904474254,0.271771142,0.727936856,0.138304398,0.861558311,0.249258761
1652,20191216,0.172555412,0.827264554,0.443888124,0.555931843,0.209008887,0.790660815,0.37722282
1653,20191216,0.213621093,0.786279389,0.464302604,0.535597878,0.285869888,0.714048067,0.38850474
1654,20191216,0.194985844,0.804882662,0.515587052,0.484281454,0.210772867,0.788966636,0.371834968
1655,20191216,0.179332489,0.820540001,0.458091391,0.541781098,0.223980649,0.775652912,0.383682518
1656,20191216,0.166517398,0.833362123,0.46173765,0.538141822,0.189189859,0.810556859,0.348601697
1657,20191216,0.145673303,0.854271172,0.416161193,0.583783282,0.150854625,0.84908717,0.347948419
1658,20191216,0.824424812,0.465023966,0.532121617,0.225425255,0.769390679,0.3817166,0.613099334
1659,20191216,0.096358377,0.903427286,0.287291507,0.712494156,0.10016635,0.899615284,0.247291352
1660,20191216,0.842185962,0.457628004,0.542281808,0.175311799,0.824434123,0.34768429,0.652061632
1661,20191216,0.842247857,0.462107839,0.537880294,0.168716577,0.831241769,0.315710879,0.684247467
1662,20191216,0.780086861,0.499726983,0.498542859,0.23496742,0.762950983,0.418681967,0.579236437
1663,20191216,0.136321214,0.86356999,0.40462015,0.595270953,0.166296987,0.833457384,0.323958408
1664,20191216,0.178708554,0.82126257,0.521302088,0.478669037,0.180896281,0.819071694,0.387475269
1665,20191216,0.814359104,0.470593173,0.528857717,0.208149173,0.791055047,0.377267037,0.621937183
1666,20191216,0.107972661,0.89189743,0.282227738,0.717642352,0.158420667,0.841419759,0.267793558
1667,20191216,0.16472824,0.835055157,0.435878252,0.563905144,0.210218689,0.789375584,0.365012774
1668,20191216,0.830837789,0.465067952,0.534675525,0.192807458,0.80666479,0.356154348,0.643317901
1669,20191216,0.825616818,0.46003978,0.539890739,0.193221752,0.806487242,0.352889383,0.646819612
1670,20191216,0.836863542,0.46845636,0.531475603,0.175354193,0.824458247,0.328380669,0.67143177
1671,20191216,0.052484899,0.94470636,0.105222525,0.891966346,0.118142739,0.872733631,0.20381921
1672,20191216,0.188124346,0.811836958,0.536744503,0.463216801,0.215724905,0.784236683,0.361671958
1673,20191216,0.180490365,0.819486479,0.544243218,0.455733626,0.185364833,0.814608355,0.360051906
1674,20191216,0.835098514,0.477682447,0.522317553,0.184293459,0.815704814,0.345098022,0.654900251
1675,20191216,0.833047924,0.414214822,0.585585889,0.20748746,0.792048082,0.361470902,0.63806464
1676,20191216,0.168449626,0.831445478,0.43806579,0.561829315,0.2067081,0.793020585,0.375552635
1677,20191216,0.173758037,0.82618107,0.464881639,0.535057469,0.199235756,0.800564061,0.369853092
1678,20191216,0.836781199,0.443138813,0.556498616,0.198787555,0.800313732,0.353253336,0.645847951
1679,20191216,0.829376612,0.443490487,0.556296709,0.200494617,0.799071654,0.365675602,0.633890669
1680,20191223,0.821214114,0.415825139,0.583984294,0.193134463,0.806653428,0.338080337,0.661707553
1681,20191223,0.180753464,0.819152271,0.437912466,0.561993269,0.199797527,0.800095032,0.359167767
1682,20191223,0.178945818,0.820889797,0.438784305,0.56105131,0.195371158,0.804423767,0.340896829
1683,20191223,0.806349413,0.465920424,0.53366398,0.200452445,0.799243355,0.360688292,0.639005366
1684,20191223,0.176626643,0.823266227,0.456898482,0.542994388,0.181809286,0.818076626,0.331801209
1685,20191223,0.145569727,0.854386215,0.408770987,0.591184954,0.142091148,0.857884715,0.326361331
1686,20191223,0.254791975,0.745113508,0.477688001,0.522217482,0.28475457,0.715214179,0.376570229
1687,20191223,0.182279719,0.817660113,0.459092227,0.540847604,0.194256731,0.80565492,0.356458373
1688,20191223,0.821609022,0.446492928,0.553193308,0.190065267,0.809440845,0.333989906,0.665516206
1689,20191223,0.820163244,0.438256321,0.561577274,0.192452851,0.807335064,0.346839377,0.652948538
1690,20191223,0.808653984,0.467325754,0.53022699,0.211936843,0.785535926,0.359737614,0.637735154
1691,20191223,0.82534423,0.471579344,0.528419123,0.174602988,0.825395862,0.326215934,0.673782916
1692,20191223,0.819580034,0.459895587,0.539913383,0.184360961,0.815423518,0.335438574,0.664345904
1693,20191223,0.81433931,0.455956619,0.543955063,0.190312533,0.809568075,0.342443605,0.657437003
1694,20191223,0.830028718,0.463069121,0.536862031,0.166122912,0.833800896,0.311909859,0.688013949
1695,20191223,0.096778994,0.903062979,0.281399369,0.718442604,0.096073376,0.903851642,0.231136234
1696,20191223,0.834098736,0.44816747,0.551757896,0.17218797,0.82770541,0.335200863,0.664693486
1697,20191223,0.83263698,0.453904795,0.54608237,0.166464529,0.833513919,0.302718041,0.697260406
1698,20191223,0.774375013,0.489893495,0.508319029,0.229191974,0.770083985,0.40792932,0.59134664
1699,20191223,0.184546248,0.81531037,0.443072641,0.556783978,0.199111918,0.800753218,0.357229652
1700,20191223,0.148544703,0.851360814,0.400599443,0.599306074,0.162101297,0.837787541,0.308249505
1701,20191223,0.196479757,0.803479223,0.526397302,0.473561678,0.209004316,0.790979732,0.346094939
1702,20191223,0.183050678,0.816928834,0.533529928,0.466449584,0.17424074,0.825750235,0.340597544
1703,20191223,0.066599044,0.930971975,0.112257292,0.885313727,0.122431452,0.873134579,0.203130475
1704,20191223,0.133117468,0.866748466,0.283973596,0.715892338,0.157963528,0.841990419,0.262613586
1705,20191223,0.191502205,0.808391501,0.460517677,0.539376029,0.207858937,0.791925974,0.35848149
1706,20191223,0.179233975,0.820737668,0.512667415,0.487304227,0.167852207,0.83213729,0.364430221
1707,20191223,0.20309339,0.796787559,0.509959364,0.489921585,0.200383729,0.799499425,0.353998287
1708,20191230,0.13969861,0.860163905,0.246237244,0.753625271,0.158687132,0.840772165,0.240123262
1709,20191230,0.17679835,0.823181423,0.492083004,0.507896768,0.162903846,0.837034683,0.343316281
1710,20191230,0.820300196,0.441571038,0.558215086,0.180744009,0.8178111,0.322676657,0.675878452
1711,20191230,0.808894551,0.442651077,0.557235636,0.187129296,0.812351062,0.325381154,0.674099204
1712,20191230,0.830863553,0.441273769,0.558661197,0.160100438,0.839263882,0.292395691,0.706968628
1713,20191230,0.174437152,0.825390173,0.417308717,0.582518608,0.183541233,0.815067498,0.317431583
1714,20191230,0.828349841,0.450664957,0.549334851,0.164444948,0.835549689,0.302095984,0.697898653
1715,20191230,0.191357204,0.808572768,0.441659437,0.558270534,0.193499595,0.806069578,0.343172041
1716,20191230,0.822709834,0.430903956,0.568816897,0.179045183,0.818844627,0.312914174,0.684975636
1717,20191230,0.814020656,0.41994116,0.579824323,0.189607259,0.808879045,0.332234589,0.666251716
1718,20191230,0.791570682,0.451165229,0.54834779,0.209426176,0.788427264,0.351606491,0.646251221
1719,20191230,0.24391107,0.755979835,0.461278681,0.538612223,0.257389724,0.742396679,0.343773693
1720,20191230,0.20122328,0.798646037,0.489553339,0.510315978,0.192241571,0.80717866,0.333288672
1721,20191230,0.827193569,0.395881571,0.603938393,0.184390458,0.814084229,0.313570791,0.684903896
1722,20191230,0.188564377,0.811332375,0.419700696,0.580196055,0.194658994,0.804712315,0.337351357
1723,20191230,0.811145865,0.451062878,0.546673289,0.191799261,0.798264126,0.33054503,0.659518357
1724,20191230,0.828621623,0.433444226,0.566475449,0.170683256,0.828642206,0.317601597,0.681725802
1725,20191230,0.831845404,0.439830488,0.560154001,0.157844563,0.842092183,0.283377468,0.716559278
1726,20191230,0.775110865,0.477777054,0.520384894,0.222887428,0.771621052,0.400975744,0.593532735
1727,20191230,0.098005128,0.901843088,0.2681981,0.731650116,0.095220171,0.901829726,0.217008694
1728,20191230,0.146148794,0.853803309,0.39228867,0.607663433,0.139781302,0.859988409,0.307154075
1729,20191230,0.203714133,0.79624822,0.514817945,0.485144407,0.202015301,0.79792452,0.332149172
1730,20191230,0.184937747,0.815041251,0.514541395,0.485437603,0.169656483,0.830299559,0.323745268
1731,20191230,0.191305384,0.808481501,0.428091014,0.571695871,0.199511968,0.799391199,0.346106835
1732,20191230,0.17783317,0.82205008,0.439259574,0.560623676,0.175082134,0.824266204,0.312288715
1733,20191230,0.153019111,0.846878922,0.385904012,0.613994021,0.15687806,0.842394009,0.290010317
1734,20191230,0.189768576,0.810082051,0.439372652,0.560477975,0.198573347,0.800387375,0.338744146
